idVendedor,qtde_boleto,qtde_credit_card,qtde_debit_card,qtde_voucher,valor_boleto,valor_credit_card,valor_debit_card,valor_voucher,proporcao_qtde_boleto,proporcao_qtde_credit_card,proporcao_qtde_debit_card,proporcao_qtde_voucher,proporcao_valor_boleto,proporcao_valor_credit_card,proporcao_valor_debit_card,proporcao_valor_voucher
081acf3de680d554796c9cf041be7bc2,0,1,0,0,0.0,424.62,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
082e0bf4cb865a6533b1e8e498cc0255,2,2,0,0,3006.76,869.1600000000001,0.0,0.0,0,0,0,0,0.7757538855291132,0.22424611447088694,0.0,0.0
08633c14ef2db992c11f840f04fad4cd,0,3,0,0,0.0,272.49,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
0885aaf116795758dfeb5f1032487bcd,0,1,0,0,0.0,139.52,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
0887a9f087bcd5d9f6642b52f897fc6c,0,2,0,0,0.0,348.63,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
08d0949a9a17c027262db1f3c450c26c,0,1,0,0,0.0,64.82,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
08d2d642cf72b622b14dde1d2f5eb2f5,4,9,1,0,485.60999999999996,652.6999999999999,33.0,0.0,0,0,0,0,0.4145870862538525,0.5572393303224594,0.02817358342368801,0.0
091065b789659bc3cd9af9cb3a6253ff,1,0,0,0,710.23,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0
093805f8f2aeb63881444571e1f48f30,8,11,0,1,1168.54,1242.5900000000001,0.0,47.62,0,0,0,0,0.47525775292323336,0.5053746822572446,0.0,0.019367564819522114
09883d9ab71c8fe8a9bfc7fc3075b07e,2,2,0,0,151.16,160.89999999999998,0.0,0.0,0,0,0,0,0.48439402678972,0.5156059732102801,0.0,0.0
099095b050cfe8eb1ddff5317587e96e,1,0,0,0,893.12,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0
09f952a5f58d2285b0372551ae8f9b01,1,5,0,0,515.81,2169.1,0.0,0.0,0,0,0,0,0.19211444703919311,0.8078855529608069,0.0,0.0
0ac4201fda2c68ebc0e47cb9423cf3c9,1,2,0,0,414.54,102.86000000000001,0.0,0.0,0,0,0,0,0.8011982991882488,0.19880170081175105,0.0,0.0
0ad80de75c811326389cfb1daba7d45e,1,4,0,0,187.34,1125.38,0.0,0.0,0,0,0,0,0.14271131696020475,0.8572886830397953,0.0,0.0
0adac9fbd9a2b63cccaac4f8756c1ca8,1,28,0,2,397.28,8913.949999999999,0.0,44.75,0,0,0,0,0.042462681621807656,0.9527542812190705,0.0,0.00478303715912176
0ade5cc4a305ed7093a23f68ca47519c,0,1,0,0,0.0,105.29,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
0aea4c6ae1505b3228ddf3dd7822ee5b,0,1,0,1,0.0,214.13,0.0,295.68,0,0,0,0,0.0,0.4200192228477276,0.0,0.5799807771522725
0afccdb8a34ee5c79f7c06faf2b4d56e,5,8,0,0,278.38,445.07,0.0,0.0,0,0,0,0,0.38479507913470173,0.6152049208652982,0.0,0.0
0b18d63d0cd1d723567903fd34a07df2,2,3,0,0,573.92,947.6700000000001,0.0,0.0,0,0,0,0,0.3771843926419074,0.6228156073580925,0.0,0.0
0b35c634521043bf4b47e21547b99ab5,2,1,0,0,515.71,2853.14,0.0,0.0,0,0,0,0,0.1530819122252401,0.84691808777476,0.0,0.0
0b3f27369a4d8df98f7eb91077e438ac,0,2,0,0,0.0,171.39,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
0b90b6df587eb83608a64ea8b390cf07,3,9,0,0,1972.87,3868.04,0.0,0.0,0,0,0,0,0.33776757388831535,0.6622324261116846,0.0,0.0
0bae85eb84b9fb3bd773911e89288d54,9,50,1,3,1239.6200000000001,4165.789999999999,37.44,283.83,0,0,0,0,0.21646398960654348,0.7274354425251629,0.0065378194695705025,0.04956274839872318
0bb738e4d789e63e2267697c42d35a2d,4,9,0,0,394.6,926.5900000000001,0.0,0.0,0,0,0,0,0.2986701382844254,0.7013298617155747,0.0,0.0
0be8ff43f22e456b4e0371b2245e4d01,8,46,0,3,1868.8000000000002,4852.659999999999,0.0,131.71,0,0,0,0,0.27269132386910006,0.7080898328802583,0.0,0.019218843250641677
0bf0150d5b9d60d9cd2906003332f085,4,14,0,0,1760.5300000000002,5914.759999999999,0.0,0.0,0,0,0,0,0.22937634929755102,0.770623650702449,0.0,0.0
0bfd0b434243adc5c2e1aa6baf19c6aa,0,5,0,0,0.0,404.23,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
0c7533c71df861ec58ad7ff999ed0e8d,7,21,0,3,564.1999999999999,1367.6299999999999,0.0,588.3000000000001,0,0,0,0,0.2238773396610492,0.5426823219437091,0.0,0.23344033839524153
0c8380b62e38e8a1e6adbeba7eb9688c,7,26,0,2,1523.9599999999998,6780.97,0.0,277.57,0,0,0,0,0.17756597727934748,0.7900926303524615,0.0,0.032341392368191085
0cbcee27c791afa0cdcb08587a2013a8,1,8,0,0,113.42,1245.93,0.0,0.0,0,0,0,0,0.08343693677125096,0.916563063228749,0.0,0.0
0d33a55da925bbf1ff02af5f6059fc7f,1,2,0,0,26.0,39.24,0.0,0.0,0,0,0,0,0.3985285101164929,0.601471489883507,0.0,0.0
0d4c8269e7f0401201794deef160edd6,0,3,0,0,0.0,1343.78,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
0d83f8e03188682112cc0d93523705cc,1,1,0,0,417.44,87.05,0.0,0.0,0,0,0,0,0.8274495034589388,0.17255049654106125,0.0,0.0
0d85bbda9889ce1f7e63778d24f346eb,9,24,0,2,729.17,2697.3600000000006,0.0,101.49,0,0,0,0,0.2066796673488245,0.7645534889257998,0.0,0.0287668437253757
0db783cfcd3b73998abc6e10e59a102f,9,27,1,1,816.1999999999998,2191.32,59.17,50.0,0,0,0,0,0.26188039233930865,0.703092062412367,0.018984884605141993,0.01604266064318235
0dd184061fb0eaa7ca37932c68ab91c5,1,1,0,0,119.34,108.26,0.0,0.0,0,0,0,0,0.5243409490333919,0.47565905096660804,0.0,0.0
0df3984f9dfb3d49ac6366acbd3bbb85,3,17,0,1,618.97,2664.62,0.0,110.0,0,0,0,0,0.18239386608282085,0.7851920827206585,0.0,0.0324140511965205
0e44d110fa6a54e121cb2c095a77762f,2,3,0,1,197.69,38.419999999999995,0.0,14.79,0,0,0,0,0.7879234754882424,0.15312873654842565,0.0,0.058947787963332006
0e982cff76cc0579f632cea8a0e38c9d,1,1,0,0,331.66,1995.8000000000002,0.0,0.0,0,0,0,0,0.1424986895585746,0.8575013104414255,0.0,0.0
0ea22c1cfbdc755f86b9b54b39c16043,21,46,0,7,1206.62,5201.470000000001,0.0,449.85999999999996,0,0,0,0,0.1759447065085047,0.7584584314554642,0.0,0.06559686203603116
0eaa7e33d73809f1f925f7d07c506cbd,1,4,0,0,141.11,514.1999999999999,0.0,0.0,0,0,0,0,0.21533320108040474,0.7846667989195952,0.0,0.0
0ebd97a106433a45a4aebe57c1799778,1,11,0,1,84.05,1587.65,0.0,79.9,0,0,0,0,0.04798469970312856,0.906399862982416,0.0,0.04561543731445535
0ed6ce5d87fd9c69eaacaeb778d67235,2,7,0,0,181.58999999999997,675.47,0.0,0.0,0,0,0,0,0.2118754812965253,0.7881245187034748,0.0,0.0
0ef83d7d83ed97cd2a0049ac8be5f88a,0,10,0,0,0.0,1576.64,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
0ff83046c3fa22efee8ecf291888b191,1,4,0,1,105.71,524.13,0.0,109.92,0,0,0,0,0.1428976965502325,0.7085135719692873,0.0,0.14858873148048016
10076e5788b8ee532724bcd460baf762,0,6,0,0,0.0,307.69000000000005,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
10089e9f2fd0c668a8fd4e52e1698888,0,1,0,0,0.0,382.39,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
1025f0e2d44d7041d6cf58b6550e0bfa,50,178,3,11,13666.600000000006,63164.95999999999,2078.9599999999996,1001.8899999999999,0,0,0,0,0.17101974524357363,0.790427419220619,0.026015483702719007,0.01253735183308825
1099a00e0ee3a50935e6c2447ca090c5,0,2,0,0,0.0,645.28,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
10ff823eda2b032e2c93d17a7d294736,1,3,0,1,98.43,407.91999999999996,0.0,166.34,0,0,0,0,0.14632297194844582,0.6064011654699787,0.0,0.2472758625815755
1127b7f2594683f2510f1c2c834a486b,15,44,1,1,1019.0799999999999,3671.3399999999997,26.88,116.74,0,0,0,0,0.21081331557041313,0.7594765454981753,0.00556056631720052,0.024149572614210888
11305281b50fff20ae8bb473f8e11876,2,4,0,0,576.88,851.6600000000001,0.0,0.0,0,0,0,0,0.40382488414745127,0.5961751158525488,0.0,0.0
113e3a788b935f48aad63e1c41dac1bd,1,16,0,1,24.66,1005.5900000000001,0.0,7.57,0,0,0,0,0.02376134589813262,0.9689445183172419,0.0,0.007294135784625464
116ccb1a1604bc88e4d234a8c23f33de,7,9,1,0,317.16,844.33,32.79,0.0,0,0,0,0,0.26556586395150217,0.7069782630538902,0.027455872994607628,0.0
119c7f1a00ef43fad0e57604e76a747c,0,1,0,0,0.0,159.14,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
119d1aef1b4144adba89163f6cd9f5d4,0,3,0,0,0.0,932.0999999999999,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
11bfa66332777660bd0640ee84d47006,4,19,0,0,194.47,2378.750000000001,0.0,0.0,0,0,0,0,0.07557457193710601,0.9244254280628941,0.0,0.0
11d4c477d09821164bca4f70a2eae031,0,3,0,0,0.0,182.2,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
11eac105f3f90a9b87b19c89d91e24f3,0,1,0,0,0.0,147.38,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
1284de4ae8aa26997e748c851557cf0e,1,1,0,0,349.87,789.04,0.0,0.0,0,0,0,0,0.307197232441545,0.692802767558455,0.0,0.0
128639473a139ac0f3e5f5ade55873a5,63,139,3,5,2833.6000000000026,6157.090000000001,102.75999999999999,209.18,0,0,0,0,0.30460203189850626,0.6618655154510067,0.0110463385085723,0.022486114141914697
128f9bfbe4c7d5185033914b1de3d39a,1,7,0,1,102.84,990.31,0.0,22.52,0,0,0,0,0.09217779450912907,0.8876370252852547,0.0,0.020185180205616358
12a8eb0f8d1cd3270695bf2a99f55966,0,2,0,0,0.0,436.66999999999996,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
12b9676b00f60f3b700e83af21824c0e,12,54,0,1,2503.8700000000003,11976.189999999999,0.0,50.0,0,0,0,0,0.17232344532644742,0.8242354126548685,0.0,0.0034411420186840247
12c2ed9cded6138cf0c75f525f565fc7,1,2,0,0,45.09,207.64,0.0,0.0,0,0,0,0,0.1784117437581609,0.8215882562418391,0.0,0.0
13074f016982ff2bd6c58ced8682f000,1,6,0,0,335.31,1498.04,0.0,0.0,0,0,0,0,0.18289470095726404,0.817105299042736,0.0,0.0
1336efc61c316ddf92c899eb817f7cae,5,20,0,0,566.93,2766.29,0.0,0.0,0,0,0,0,0.170084782882618,0.829915217117382,0.0,0.0
134a288e7de827ec5ec62e3ec9c3a295,3,3,0,0,410.5,222.27,0.0,0.0,0,0,0,0,0.6487349273827774,0.35126507261722273,0.0,0.0
1354d51653f645349064725ed204e85e,1,5,0,0,418.24,473.84000000000003,0.0,0.0,0,0,0,0,0.46883687561653664,0.5311631243834634,0.0,0.0
139157dd4daa45c25b0807ffff348363,0,1,0,0,0.0,37.68,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
13d058e4eeac2ce8217660b2f8a05812,3,7,1,0,658.4,1651.0500000000002,290.15,0.0,0,0,0,0,0.25326973380520074,0.6351169410678565,0.11161332512694258,0.0
13f57c12a00ed4610db646b913a7f5c6,0,3,0,1,0.0,764.99,0.0,533.6100000000001,0,0,0,0,0.0,0.5890882488834128,0.0,0.4109117511165872
13fa2a6c6b9d0f43cb588d7c82117a12,3,4,0,0,2752.8900000000003,1798.3500000000001,0.0,0.0,0,0,0,0,0.6048659266485616,0.39513407335143824,0.0,0.0
1430239a858e7682bbc43b20758af153,0,8,0,0,0.0,783.6399999999998,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
1464afc72f696af775557a821c2e253f,3,11,0,1,174.0,516.8700000000001,0.0,20.0,0,0,0,0,0.2447704924951116,0.7270949681376342,0.0,0.028134539367254206
14d7985702e72162bbf13b6beb74ab2b,4,8,0,1,346.39000000000004,1359.31,0.0,94.31,0,0,0,0,0.19243781978989008,0.7551680268442953,0.0,0.052394153365814634
14ee35374a7876217954b5fa08e50463,1,3,0,0,137.89,481.30999999999995,0.0,0.0,0,0,0,0,0.2226905684754522,0.7773094315245478,0.0,0.0
152ee17e4c8aaf53dac99f3462e4999b,3,3,0,0,225.79,179.14000000000001,0.0,0.0,0,0,0,0,0.5576025485886449,0.44239745141135506,0.0,0.0
1554a68530182680ad5c8b042c3ab563,10,56,1,3,1259.2900000000002,8326.979999999998,149.14,388.74,0,0,0,0,0.12438476316530281,0.8224868260545329,0.014731113229258755,0.03839729755090552
157c3e4b42f81ac4a44e8b1ca2fe9876,3,2,0,0,1186.69,349.41,0.0,0.0,0,0,0,0,0.7725343402122258,0.22746565978777422,0.0,0.0
1588ac4010787100dddef64568f0ae35,0,1,0,0,0.0,217.15,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
15aac934c58d886785ac1b17953ea898,3,8,0,0,1201.18,756.54,0.0,0.0,0,0,0,0,0.6135606726191692,0.38643932738083075,0.0,0.0
15b3b1b81484422eb41df68ac87f1f50,0,1,0,0,0.0,56.04,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
15cd6eefe58588619aaed41dfa6621b1,0,7,0,0,0.0,1062.36,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
16090f2ca825584b5a147ab24aa30c86,20,39,0,2,2193.0899999999997,7382.790000000003,0.0,44.78,0,0,0,0,0.22795629405882745,0.7673891396224376,0.0,0.004654566318734888
160e4f13fd3a64b1b86807be88b5ffb0,0,1,0,0,0.0,388.96,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
165fc07beebdcb6190fba8a06db2a449,12,21,0,0,11270.470000000001,11114.78,0.0,0.0,0,0,0,0,0.5034775130945601,0.49652248690544,0.0,0.0
1660ad786c27fd935378b6192a90b417,2,3,0,2,259.18,398.73,0.0,201.31,0,0,0,0,0.3016456786387654,0.4640604268988152,0.0,0.2342938944624194
166e8f1381e09651983c38b1f6f91c11,1,1,0,0,55.0,54.0,0.0,0.0,0,0,0,0,0.5045871559633027,0.4954128440366973,0.0,0.0
167fd940acebc789debd6eb418c46e38,1,0,1,0,44.01,0.0,328.4,0.0,0,0,0,0,0.11817620364651862,0.0,0.8818237963534814,0.0
17306570e772e7718c92a562d33f5f1d,3,8,0,0,3325.0699999999997,2167.73,0.0,0.0,0,0,0,0,0.6053506408389164,0.3946493591610837,0.0,0.0
1746c1ae87ac63d530c7c943d0ac42e2,0,1,0,0,0.0,252.35,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
1771297ac436903d1dd6b0e9279aa505,2,7,0,1,118.37,690.59,0.0,137.4,0,0,0,0,0.12507925102497994,0.7297328712118011,0.0,0.14518787776321906
1782ce2db72c3dda627d5e7c898104e1,0,3,0,1,0.0,583.91,0.0,202.89,0,0,0,0,0.0,0.7421326893746822,0.0,0.25786731062531776
17908cf9b444ee34047cadd5c0f4a516,1,2,0,0,317.99,369.93,0.0,0.0,0,0,0,0,0.4622485172694499,0.5377514827305501,0.0,0.0
17998cf586426bf0f2c3726cb0a4b211,0,1,0,0,0.0,41.05,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
17a053fcb14bd219540cbde0df490be0,9,23,1,2,4546.4,16876.47,386.95,1783.4,0,0,0,0,0.19269942805602622,0.7153101611395137,0.016400898224150834,0.07558951258030908
17ca9b9e9b9ef8fdb529001b49ebb50f,10,28,1,2,790.5600000000001,4790.119999999999,116.11,132.43,0,0,0,0,0.13562020304603362,0.8217428746899241,0.01991861689900193,0.022718305365040267
17e34d8224d27a541263c4c64b11a56b,10,89,3,4,1676.7900000000002,19773.15,752.1800000000001,687.28,0,0,0,0,0.07325617971637527,0.8638561954441795,0.03286149920924096,0.030026125630204372
17eea220a40cc0d2c0c5346379682398,0,4,0,0,0.0,1512.99,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
17f51e7198701186712e53a39c564617,1,19,0,0,864.98,23849.059999999998,0.0,0.0,0,0,0,0,0.03499953872373761,0.9650004612762624,0.0,0.0
180c3376aff0e43dd5788709df48a843,2,2,0,0,2141.16,2820.21,0.0,0.0,0,0,0,0,0.4315662810876834,0.5684337189123165,0.0,0.0
1835b56ce799e6a4dc4eddc053f04066,28,104,1,3,4125.590000000001,15682.38999999999,278.92,155.98000000000002,0,0,0,0,0.203804498174173,0.7747114047013072,0.013778671809544894,0.007705425314974949
1838dd9b8977065acf51d95e0053ea7a,9,10,0,0,723.27,556.93,0.0,0.0,0,0,0,0,0.5649664114982035,0.43503358850179663,0.0,0.0
184a67a8f9f63234d3a92340bbdb727f,1,2,0,0,46.69,95.68,0.0,0.0,0,0,0,0,0.3279483037156704,0.6720516962843296,0.0,0.0
18a349e75d307f4b4cc646a691ed4216,10,15,0,0,3520.17,1424.53,0.0,0.0,0,0,0,0,0.7119076991526281,0.2880923008473719,0.0,0.0
1900267e848ceeba8fa32d80c1a5f5a8,21,90,0,5,6642.250000000001,13799.850000000002,0.0,560.0,0,0,0,0,0.3162659924483742,0.6570700072849858,0.0,0.02666400026664
191d55f7edb8524d525ed01b20fe32e8,0,2,0,0,0.0,546.62,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0
1976a05ecf2996d6ffb7b5430e635fe7,1,3,0,0,411.08,1650.5900000000001,0.0,0.0,0,0,0,0,0.19939175522755823,0.8006082447724417,0.0,0.0
1987cd4be10fe09ee50454f9c354d1c6,2,9,0,0,610.62,1859.92,0.0,0.0,0,0,0,0,0.24716053980101516,0.7528394601989848,0.0,0.0
