dtReference,idVendedor,qtde_boleto,qtde_credit_card,qtde_debit_card,qtde_voucher,valor_boleto,valor_credit_card,valor_debit_card,valor_voucher,proporcao_qtde_boleto,proporcao_qtde_credit_card,proporcao_qtde_debit_card,proporcao_qtde_voucher,proporcao_valor_boleto,proporcao_valor_credit_card,proporcao_valor_debit_card,proporcao_valor_voucher,avgQtdParcelas,MaxQtdParcelas,MinQtdParcelas
2018-01-01,3d871de0142ce09b7081e2b9d1733cb1,91,407,4,21,10130.340000000002,44363.2,531.03,1404.86,0,0,0,0,0.17952228119263303,0.7861713293931907,0.009410515045074883,0.02489587436910137,2.9044117647058822,10.0,1.0
2018-01-01,3db66a856d18a9cba7c9241fc5221c50,10,36,0,3,1051.04,3329.4800000000005,0.0,300.21000000000004,0,0,0,0,0.2245461712168828,0.7113163972286375,0.0,0.06413743155447975,3.0833333333333335,14.0,1.0
2018-01-01,3dbbce181edfaa4a597ec858c382d2ec,5,8,0,1,319.41,644.67,0.0,95.99,0,0,0,0,0.3013102908298509,0.6081390851547539,0.0,0.09055062401539521,2.625,9.0,1.0
2018-01-01,3dc69bf2c42f0568a5c4791ec3fd3745,1,0,0,0,166.81,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,,,
2018-01-01,3df020b72d3d44b3af9d110fa3940b65,4,22,0,1,394.97,2196.88,0.0,162.07,0,0,0,0,0.14342101440855215,0.7977283290727398,0.0,0.05885065651870786,2.6363636363636362,6.0,1.0
2018-01-01,3dfd3dc96f7f8598eca74e9ac8a2fa31,0,4,0,1,0.0,98.43,0.0,30.0,0,0,0,0,0.0,0.766409717355758,0.0,0.23359028264424198,1.25,2.0,1.0
2018-01-01,3ea00e1dea2b0659dbaf654735929220,1,1,0,0,102.38,83.11,0.0,0.0,0,0,0,0,0.5519435009973583,0.4480564990026416,0.0,0.0,1.0,1.0,1.0
2018-01-01,3ef37b7ca6dd2b80bd8af81a62504996,1,0,0,0,368.7,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,,,
2018-01-01,3f0e48d209018b466fcd3bb4ccfeb520,0,6,0,0,0.0,3885.2799999999997,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,7.666666666666667,10.0,3.0
2018-01-01,3f2af2670e104d1bcb54022274daeac5,0,3,0,0,0.0,602.9,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,3.0,6.0,1.0
2018-01-01,3f3486b61f45078d4f31ee5e43d8c5bb,0,1,0,1,0.0,71.04,0.0,71.04,0,0,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0
2018-01-01,3f995f07c49d0d55a99d5c54957f7d81,4,12,0,0,456.71999999999997,1564.6800000000003,0.0,0.0,0,0,0,0,0.22594241614722466,0.7740575838527753,0.0,0.0,3.6666666666666665,8.0,1.0
2018-01-01,3fd1e727ba94cfe122d165e176ce7967,0,8,0,0,0.0,537.85,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,2.25,3.0,1.0
2018-01-01,3fefda3299e6dfaea3466ef346a3571a,1,0,0,0,225.21,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,,,
2018-01-01,4003520d80d0bad1d5623f7aa3c63cda,0,1,0,0,0.0,86.74,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-01-01,400f221ab83037c0ea78f1267da9624d,0,1,0,0,0.0,885.8,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,9.0,9.0,9.0
2018-01-01,403aa86912527d730337ffcb0fb096ab,1,7,0,1,291.66,2005.8400000000001,0.0,0.01,0,0,0,0,0.12694612863491345,0.8730495188269038,0.0,4.3525381826412065e-06,4.857142857142857,8.0,3.0
2018-01-01,4049512728d969bec69f84088b012416,3,0,0,0,256.32,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,,,
2018-01-01,404e1ba01358af4cd63f679b2c4d1fa1,0,4,0,1,0.0,143.33999999999997,0.0,50.0,0,0,0,0,0.0,0.7413882279921382,0.0,0.25861177200786184,2.5,3.0,1.0
2018-01-01,40536e7ca18e1bce252828e5876466cc,0,2,0,0,0.0,963.0,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,10.0,10.0,10.0
2018-01-01,406822777a0b9eb5c50e442dd4cd3ec5,1,7,0,0,122.02,660.75,0.0,0.0,0,0,0,0,0.15588231536722152,0.8441176846327785,0.0,0.0,2.142857142857143,6.0,1.0
2018-01-01,40d54b51e962dbe09cabbcfd33298dee,1,9,0,1,216.23,2617.74,0.0,100.0,0,0,0,0,0.07369877674277515,0.8922177118375444,0.0,0.0340835114196805,5.222222222222222,10.0,1.0
2018-01-01,412a4720f3e9431b4afa1476a1acddbe,3,2,0,0,232.68,83.71000000000001,0.0,0.0,0,0,0,0,0.7354214734978982,0.2645785265021019,0.0,0.0,2.0,3.0,1.0
2018-01-01,4170f6a9367e6b5d6401d03ce6d54569,1,3,0,0,312.82,348.99,0.0,0.0,0,0,0,0,0.4726734259077379,0.5273265740922621,0.0,0.0,5.333333333333333,10.0,1.0
2018-01-01,41ab63a91b8b264e8c8780368bf1dd5b,1,1,0,0,137.97,59.1,0.0,0.0,0,0,0,0,0.7001065611204141,0.29989343887958597,0.0,0.0,3.0,3.0,3.0
2018-01-01,41b39e28db005d9731d9d485a83b4c38,15,63,0,7,2215.1400000000003,7179.209999999999,0.0,797.85,0,0,0,0,0.21733678695473013,0.7043827632895744,0.0,0.07828044975569554,4.190476190476191,14.0,1.0
2018-01-01,41c2bad7229b0c25e6becf179ebf63ff,3,6,0,0,126.81,295.89000000000004,0.0,0.0,0,0,0,0,0.3,0.7000000000000001,0.0,0.0,2.5,4.0,1.0
2018-01-01,4200ddf1967c5e41e48db62bc6d4b5ac,4,10,0,0,353.33,704.6500000000001,0.0,0.0,0,0,0,0,0.33396661562600427,0.6660333843739958,0.0,0.0,2.8,9.0,1.0
2018-01-01,42bde9fef835393bb8a8849cb6b7f245,4,26,0,0,766.96,6519.599999999999,0.0,0.0,0,0,0,0,0.10525680156342637,0.8947431984365736,0.0,0.0,4.3076923076923075,10.0,1.0
2018-01-01,4305fe92735c8a43d154ff6dd2b8d927,2,11,0,0,314.64,1855.06,0.0,0.0,0,0,0,0,0.14501543992256993,0.8549845600774301,0.0,0.0,4.2727272727272725,10.0,1.0
2018-01-01,431af27f296bc6519d890aa5a05fdb11,9,60,0,4,1239.41,7728.410000000003,0.0,340.71999999999997,0,0,0,0,0.13314762572863195,0.8302494268703793,0.0,0.03660294740098875,4.2,10.0,1.0
2018-01-01,4324dd16853115efb0fd9d0d131ba6f4,2,3,0,0,155.89,607.78,0.0,0.0,0,0,0,0,0.2041326751083583,0.7958673248916417,0.0,0.0,4.333333333333333,10.0,1.0
2018-01-01,432c37c9dfba871172ec162e20118b8c,3,20,1,2,248.88,1587.2900000000002,138.12,131.84,0,0,0,0,0.11816934377270158,0.753652433610461,0.0655799974360557,0.06259822518078181,2.8,10.0,1.0
2018-01-01,4342d4b2ba6b161468c63a7e7cfce593,1,6,0,1,139.18,877.3499999999999,0.0,139.18,0,0,0,0,0.12042813508579142,0.759143729828417,0.0,0.12042813508579142,4.0,7.0,1.0
2018-01-01,4371b634e0efc0e22b09b52907d9d469,8,21,0,3,619.6700000000001,1956.7499999999998,0.0,79.66000000000001,0,0,0,0,0.23330246076925398,0.7367059727116653,0.0,0.029991566519080755,2.238095238095238,6.0,1.0
2018-01-01,43753b27d77860f1654aa72e251a7878,0,1,0,0,0.0,66.28,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,5.0,5.0,5.0
2018-01-01,4391ea5c5990502176a1dcda44a2373d,0,2,0,0,0.0,2371.92,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,9.0,10.0,8.0
2018-01-01,439a47cc365d6e3bd526812ea9de3c29,0,1,0,0,0.0,144.64,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-01-01,43f8c9950d11ecd03a0304a49e010da6,6,29,1,2,735.0500000000001,3274.73,114.44,126.7,0,0,0,0,0.17291551005429415,0.7703579460446209,0.026921231168782287,0.029805312732302653,3.933333333333333,12.0,1.0
2018-01-01,44073f8b7e41514de3b7815dd0237f4f,15,58,1,5,1845.73,9047.960000000003,62.0,385.2,0,0,0,0,0.1627500134469164,0.7978174552438124,0.005466943070605568,0.033965588238665564,3.6206896551724137,10.0,1.0
2018-01-01,440dd6ab244315c632130ecfb63827b1,7,26,1,1,1239.44,4258.099999999999,83.41,100.0,0,0,0,0,0.21817477710594185,0.749540129731823,0.014682403471250409,0.017602689690984785,4.346153846153846,10.0,1.0
2018-01-01,443d880f15cbd3572885e1d44bf2c478,0,1,0,0,0.0,125.0,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-01-01,44f091b5abab8018f682fce8124b85e5,3,3,0,0,398.0,1389.71,0.0,0.0,0,0,0,0,0.22263118738497856,0.7773688126150214,0.0,0.0,3.3333333333333335,4.0,3.0
2018-01-01,45213867cefbf2cd4c6177e10216a951,1,3,0,0,473.15,1320.28,0.0,0.0,0,0,0,0,0.26382406896282545,0.7361759310371746,0.0,0.0,7.0,10.0,3.0
2018-01-01,4559697a8f7e637227c2eeaed843baff,4,6,0,0,346.33,615.16,0.0,0.0,0,0,0,0,0.36020135414824905,0.6397986458517508,0.0,0.0,1.6666666666666667,3.0,1.0
2018-01-01,458c6fa920810ce2492da71bc26d9eec,0,2,0,0,0.0,862.37,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,12.5,15.0,10.0
2018-01-01,458d868c9642f55f18f04e951a3fdde6,0,1,0,0,0.0,1411.13,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,7.0,7.0,7.0
2018-01-01,45c20d94d9171b0bcfab3c955e47d67b,0,3,0,0,0.0,188.53,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,2.3333333333333335,5.0,1.0
2018-01-01,45d33f715e24d15a6ccf5c17b3a23e3c,5,24,1,1,616.38,3827.65,61.81,49.59,0,0,0,0,0.1353066560127145,0.8402390114654379,0.01356842273945599,0.010885909782391564,3.3333333333333335,10.0,1.0
2018-01-01,46dc3b2cc0980fb8ec44634e21d2718e,45,310,3,8,10663.58,79008.84999999999,927.8,932.0899999999999,0,0,0,0,0.11650070707264933,0.8631798035928729,0.010136310321862267,0.010183179012615435,4.665605095541402,20.0,1.0
2018-01-01,46ef1a25845fc051c2998d878354810c,0,1,0,0,0.0,75.31,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-01-01,4736e9d642ef4257cd7622516931eb51,1,3,0,2,87.16,377.27000000000004,0.0,68.93,0,0,0,0,0.16341682915854203,0.7073458827058646,0.0,0.1292372881355932,2.3333333333333335,5.0,1.0
2018-01-01,478bfe564db21eeb44386606aa30b650,0,3,0,0,0.0,230.8,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,3.3333333333333335,4.0,3.0
2018-01-01,47f55702f598c7c6cc8458b0fbc1c49a,1,1,0,0,94.77,68.63,0.0,0.0,0,0,0,0,0.5799877600979193,0.4200122399020808,0.0,0.0,1.0,1.0,1.0
2018-01-01,48162d548f5b1b11b9d29d1e01f75a61,6,20,0,0,1220.46,7718.83,0.0,0.0,0,0,0,0,0.13652762132115637,0.8634723786788435,0.0,0.0,3.95,10.0,1.0
2018-01-01,4830e40640734fc1c52cd21127c341d4,9,34,1,3,398.7900000000001,2399.4300000000003,60.09,106.89,0,0,0,0,0.1344900849858357,0.8091966815054634,0.0202650748684743,0.036048158640226625,2.7941176470588234,8.0,1.0
2018-01-01,48328ec9a579151d9cc6a86d4a59336c,0,1,0,0,0.0,1196.78,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-01-01,48436dade18ac8b2bce089ec2a041202,22,65,1,7,2897.27,7020.610000000001,68.02,494.28000000000003,0,0,0,0,0.27645231284195493,0.6698940285376777,0.006490346539849505,0.047163312080517696,3.4461538461538463,10.0,1.0
2018-01-01,4869f7a5dfa277a7dca6462dcf3b52b2,60,316,0,9,14045.660000000002,76891.79999999993,0.0,1853.4200000000003,0,0,0,0,0.15136897074367667,0.8286568680025449,0.0,0.019974161253778405,5.059561128526646,20.0,1.0
2018-01-01,48985c61529077fa4f1e38bcff0f2ed3,1,1,0,0,146.57,125.88,0.0,0.0,0,0,0,0,0.5379702697742705,0.4620297302257295,0.0,0.0,1.0,1.0,1.0
2018-01-01,48bad451945f5227341793478d6353ea,0,1,0,0,0.0,131.57,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,3.0,3.0,3.0
2018-01-01,48fb026ed7455a42f5d3e9390ed5088e,2,5,0,1,93.71000000000001,230.23000000000002,0.0,100.0,0,0,0,0,0.2210454309572109,0.543072132848988,0.0,0.23588243619380098,2.8,5.0,1.0
2018-01-01,49067458c68f7701fd334ce326accbe0,0,2,0,0,0.0,174.34,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,4.5,8.0,1.0
2018-01-01,4917cee8d902e13428c3ec4b1ca6f315,4,17,0,0,789.56,3200.0100000000007,0.0,0.0,0,0,0,0,0.19790603999929812,0.8020939600007019,0.0,0.0,4.352941176470588,10.0,1.0
2018-01-01,4992e76a42cb3aad7a7047e0d3d7e729,4,18,0,1,144.16,924.2200000000001,0.0,30.0,0,0,0,0,0.131247837724649,0.8414392104736066,0.0,0.027312951801744385,2.611111111111111,8.0,1.0
2018-01-01,49e7217cfe4e427191c378ec626d8737,0,2,0,0,0.0,344.39,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,6.0,7.0,5.0
2018-01-01,4a3ca9315b744ce9f8e9374361493884,128,586,5,30,16510.60000000001,87527.74999999994,504.96,2694.79,0,0,0,0,0.1539620713160716,0.8162001191740621,0.004708774213642355,0.025129035296224022,4.8977853492333905,20.0,1.0
2018-01-01,4a3ccda38b2129705f3fb522db62ca31,6,26,1,1,1447.44,5224.33,59.75,150.0,0,0,0,0,0.21033725107243748,0.7591825643171857,0.008682674757902324,0.021797509852474452,3.8076923076923075,10.0,1.0
2018-01-01,4a82c4af97ffc0fb2dc26bfdc03b1842,1,0,0,0,78.77,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,,,
2018-01-01,4aba391bc3b88717ce08eb11e44937b2,0,6,0,0,0.0,2120.69,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,6.0,10.0,1.0
2018-01-01,4b39558c138930b9e5489c93b6df5fe3,0,3,0,0,0.0,831.96,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,7.333333333333333,10.0,2.0
2018-01-01,4b5f66b7adcf57f1ecc0d3c07dd6b177,5,9,0,0,1616.6399999999999,3864.0300000000007,0.0,0.0,0,0,0,0,0.29497123526868063,0.7050287647313195,0.0,0.0,5.222222222222222,10.0,1.0
2018-01-01,4b9750c8ad28220fe6702d4ecb7c898f,4,18,0,1,334.09000000000003,1609.7899999999997,0.0,56.3,0,0,0,0,0.16702996730294278,0.8048225659690628,0.0,0.028147466727994484,2.2777777777777777,7.0,1.0
2018-01-01,4b98b0428fc1932cc2514ef9ce2505e6,0,2,0,1,0.0,319.47,0.0,43.96,0,0,0,0,0.0,0.8790413559695127,0.0,0.1209586440304873,9.0,10.0,8.0
2018-01-01,4ba52dfeba874da5b9ee7b17c7494f04,2,9,0,0,483.01,1184.8999999999999,0.0,0.0,0,0,0,0,0.2895899658854495,0.7104100341145505,0.0,0.0,4.111111111111111,8.0,1.0
2018-01-01,4bf2f4ee540798a61f9636d12cd9cc80,0,23,0,0,0.0,4422.350000000001,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,3.391304347826087,10.0,1.0
2018-01-01,4c03b9dd4c11ee2cb35c96c49efc9420,5,21,0,1,794.02,3292.5799999999995,0.0,167.29,0,0,0,0,0.18665738888405672,0.7740162533586905,0.0,0.039326357757252774,4.909090909090909,10.0,1.0
2018-01-01,4c2b230173bb36f9b240f2b8ac11786e,57,83,3,1,4179.719999999999,5993.319999999999,172.36,21.66,0,0,0,0,0.4031731271932448,0.5781118272682901,0.016625735743788506,0.002089309794676601,1.6626506024096386,6.0,1.0
2018-01-01,4c498c7345e89aebad651544829beca0,0,3,0,0,0.0,342.28,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,2.0,2.0,2.0
2018-01-01,4c60877808f4318ef1107fbeb8f89afa,1,0,0,0,65.6,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,,,
2018-01-01,4c8b8048e33af2bf94f2eb547746a916,0,9,0,0,0.0,793.59,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,2.888888888888889,9.0,1.0
2018-01-01,4cf490a58259286ada5ba8525ba9e84a,2,2,0,1,397.28,295.15,0.0,139.52,0,0,0,0,0.4775286976380792,0.35476891640122604,0.0,0.16770238596069478,3.0,3.0,3.0
2018-01-01,4d6d651bd7684af3fffabd5f08d12e5a,17,82,1,4,1795.4499999999998,10261.930000000004,86.02,294.74,0,0,0,0,0.14435036106684754,0.8250373448120056,0.006915825034932873,0.023696469086213846,2.674698795180723,10.0,1.0
2018-01-01,4d8809767a5bafe22909c77951fb6b41,0,1,0,0,0.0,58.72,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-01-01,4da0e408c99d2fdc2126dc9fce518060,3,6,0,0,198.60999999999999,388.32000000000005,0.0,0.0,0,0,0,0,0.3383878827117373,0.6616121172882626,0.0,0.0,2.5,3.0,1.0
2018-01-01,4dbd95a08b31ede5c82d3f861cb1ce1a,2,1,0,0,1030.1100000000001,147.15,0.0,0.0,0,0,0,0,0.8750063707252433,0.12499362927475662,0.0,0.0,3.0,3.0,3.0
2018-01-01,4e06067cc08b3f41d837768d392c3ee3,3,10,0,1,161.13,342.47,0.0,55.42,0,0,0,0,0.28823655683159816,0.6126256663446746,0.0,0.09913777682372725,2.0,7.0,1.0
2018-01-01,4e0d109ccfba9a1151c103049880c857,0,1,0,0,0.0,113.8,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,5.0,5.0,5.0
2018-01-01,4e17c65a516f69d023a2ae78b84f28d6,7,14,1,0,842.6,1695.9800000000002,88.37,0.0,0,0,0,0,0.3207522031252974,0.6456080245151221,0.0336397723595805,0.0,3.357142857142857,10.0,1.0
2018-01-01,4e42581f08e8cfc7c090f930bac4552a,1,2,0,1,151.8,165.87,0.0,136.13,0,0,0,0,0.3345085940943147,0.36551344204495373,0.0,0.29997796386073156,1.5,2.0,1.0
2018-01-01,4e6015589b781adaa5ce7f1892d06bb1,0,2,0,0,0.0,494.19,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,4.5,8.0,1.0
2018-01-01,4e7c18b98d84e05cbae3ff0ff03846c2,6,18,1,0,759.35,2460.2599999999998,100.91,0.0,0,0,0,0,0.2286840615325311,0.7409261200053004,0.03038981846216858,0.0,4.0,10.0,1.0
2018-01-01,4e85b538b0dad58852641540686d0e14,0,2,0,1,0.0,23.49,0.0,27.75,0,0,0,0,0.0,0.45843091334894615,0.0,0.541569086651054,1.0,1.0,1.0
2018-01-01,4e922959ae960d389249c378d1c939f5,38,109,1,11,4325.8899999999985,11155.810000000001,129.59,952.01,0,0,0,0,0.2611731961626004,0.6735258070553575,0.007823923976502268,0.05747707280553996,2.871559633027523,24.0,1.0
2018-01-01,4ea2f12dbe91deeacd2c1e74f069a6e6,1,2,0,0,70.13,142.36,0.0,0.0,0,0,0,0,0.33003906066167815,0.6699609393383218,0.0,0.0,2.0,3.0,1.0
2018-01-01,4ebdc7e6cd6102a022dadc49156d4ea8,2,7,0,2,102.1,289.1,0.0,57.66,0,0,0,0,0.2274651338947556,0.6440761039076772,0.0,0.12845876219756716,2.2857142857142856,4.0,1.0
2018-01-01,4f40d2ed38d1cc945364a7cd202a82c7,0,1,0,0,0.0,336.89,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-01-01,4fb41dff7c50136976d1a5cf004a42e2,0,2,0,0,0.0,989.5300000000001,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,15.0,24.0,6.0
2018-01-01,5011f0d93373a4c5753adf58ca77af8d,2,5,0,1,363.66,212.73,0.0,22.48,0,0,0,0,0.6072436421927965,0.35521899577537697,0.0,0.03753736203182661,2.0,3.0,1.0
2018-01-01,503c1de08ae81a2d86f17951b204db55,1,11,0,1,227.51,2678.8699999999994,0.0,230.74,0,0,0,0,0.07252193094303057,0.8539265313408477,0.0,0.07355153771612181,4.363636363636363,10.0,1.0
2018-01-01,5058e8c1e82653974541e83690655b4a,4,14,1,0,709.04,2093.08,123.21,0.0,0,0,0,0,0.24237949222822724,0.7155021826597341,0.04211832511203864,0.0,2.5,5.0,1.0
2018-01-01,5075aaa8404020ae6aa8bf4792099b41,0,7,0,0,0.0,1476.68,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,3.0,8.0,1.0
2018-01-01,50770d25768b0486d89be26afca3108f,0,1,0,0,0.0,44.1,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-01-01,50c9975695009e5e6473912e83a6d1da,5,14,0,1,1006.86,2095.79,0.0,50.0,0,0,0,0,0.3193694193773492,0.6647709070147336,0.0,0.01585967360791715,2.857142857142857,10.0,1.0
2018-01-01,5160d23075764e18e07c1f4a87fad743,10,22,2,0,1110.95,1970.87,135.41,0.0,0,0,0,0,0.34531258256326103,0.6125984154070427,0.04208900202969636,0.0,4.181818181818182,10.0,1.0
2018-01-01,51702dc2a3e106c76dbff722b5bf0726,3,4,0,0,987.4,934.0500000000001,0.0,0.0,0,0,0,0,0.5138827448021026,0.48611725519789745,0.0,0.0,2.5,6.0,1.0
2018-01-01,51a04a8a6bdcb23deccc82b0b80742cf,0,1,0,0,0.0,199.92,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,3.0,5.0,1.0
2018-01-01,51ed72984a04e5dd35c2b27e77179038,2,4,0,0,386.26,852.02,0.0,0.0,0,0,0,0,0.3119326808153245,0.6880673191846756,0.0,0.0,2.75,4.0,1.0
2018-01-01,52092ddbd3a58c450a4459bf051b2287,0,4,0,0,0.0,1221.37,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,3.5,10.0,1.0
2018-01-01,520b493b57809f446cb0a233bb3e25c7,7,31,0,0,673.5,1937.7999999999997,0.0,0.0,0,0,0,0,0.25791751235017046,0.7420824876498295,0.0,0.0,3.161290322580645,10.0,1.0
2018-01-01,522620dcb18a6b31cd7bdf73665113a9,2,16,0,1,177.73000000000002,4544.06,0.0,50.0,0,0,0,0,0.03724598106790114,0.9522757707275465,0.0,0.010478248204552168,4.6875,18.0,1.0
2018-01-01,5236605f4d4b0b3e4df85b850393fca0,1,2,0,0,53.73,175.51,0.0,0.0,0,0,0,0,0.23438317920083757,0.7656168207991625,0.0,0.0,1.5,2.0,1.0
2018-01-01,52562a9f449c3dc3d53f5f5b9ed74903,1,2,1,0,134.38,252.76,94.91,0.0,0,0,0,0,0.2787677626802199,0.5243439477232652,0.1968882895965149,0.0,2.0,3.0,1.0
2018-01-01,525e75a6fb1454a2325ab1734bcec221,1,6,0,0,57.68,356.47,0.0,0.0,0,0,0,0,0.13927321018954483,0.8607267898104551,0.0,0.0,2.1666666666666665,5.0,1.0
2018-01-01,527801b552d0077ffd170872eb49683b,5,21,0,3,576.75,2287.6800000000003,0.0,251.36,0,0,0,0,0.18510554305649607,0.73422149759772,0.0,0.08067295934578389,3.6818181818181817,10.0,1.0
2018-01-01,528bcf6680c36dddf07620bd35b33a6f,0,1,0,0,0.0,465.39,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,4.0,4.0,4.0
2018-01-01,528ce32f560edd11add4169f6a5b65be,0,0,1,0,0.0,0.0,39.17,0.0,0,0,1,0,0.0,0.0,1.0,0.0,,,
2018-01-01,52b53f7061969fe471d119b6195da864,1,0,0,0,98.37,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,,,
2018-01-01,52d76513f0c4d97f3b99570e2c94ee31,1,4,0,0,196.6,493.34999999999997,0.0,0.0,0,0,0,0,0.2849481846510617,0.7150518153489384,0.0,0.0,3.25,10.0,1.0
2018-01-01,52f976b17ea7f2f087f56dcc419328f6,0,2,0,0,0.0,2964.5699999999997,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,9.0,10.0,8.0
2018-01-01,52f9db5cfb423382a2fa5c9e39303202,0,2,0,0,0.0,147.07,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,3.0,3.0,3.0
2018-01-01,530ec6109d11eaaf87999465c6afee01,4,11,0,1,570.66,1632.19,0.0,97.69,0,0,0,0,0.24805480452415518,0.7094812522277378,0.0,0.04246394324810696,4.2727272727272725,10.0,1.0
2018-01-01,53243585a1d6dc2643021fd1853d8905,39,198,3,9,23987.23,160393.54000000007,834.5,4327.08,0,0,0,0,0.12655340613852256,0.8462147905204299,0.004402710001221361,0.02282909333982616,6.108374384236453,24.0,1.0
2018-01-01,53336f97ddbe53e2a617d07b17447b95,0,1,0,0,0.0,674.83,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,6.0,6.0,6.0
2018-01-01,5343d0649eca2a983820bfe93fc4d17e,0,1,0,0,0.0,84.14,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-01-01,534a01cc6df1e034e05c32028a291fa2,1,3,1,0,54.0,194.77,46.68,0.0,0,0,0,0,0.18277204264680996,0.6592316804873922,0.15799627686579795,0.0,2.6666666666666665,4.0,1.0
2018-01-01,537eb890efff034a88679788b647c564,11,44,1,1,505.29999999999995,2254.82,43.0,29.55,0,0,0,0,0.17838293906455743,0.7960051823897595,0.015180024499853494,0.010431854045829553,2.0454545454545454,7.0,1.0
2018-01-01,538caafddff204241cecbf3a02e6b3cf,1,1,1,0,30.1,23.68,27.68,0.0,0,0,0,0,0.36950650626074144,0.2906948195433341,0.33979867419592436,0.0,1.0,1.0,1.0
2018-01-01,53b0300ca793f9834cd69c0678d35ee8,0,2,0,0,0.0,525.89,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,5.5,6.0,5.0
2018-01-01,53e4c6e0f4312d4d2107a8c9cddf45cd,26,125,0,8,1691.32,11023.239999999998,0.0,297.41,0,0,0,0,0.1299818551687408,0.8471614982204847,0.0,0.022856646610774547,3.88,10.0,1.0
2018-01-01,54065e9aef7e9e9c2dc23b7594db021a,0,2,0,0,0.0,669.4000000000001,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,9.0,10.0,8.0
2018-01-01,54219883e72aad869adfb2a54b7bfa0f,0,2,0,0,0.0,2978.76,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,10.0,10.0,10.0
2018-01-01,542917da124346b47ea1ac79a93ce454,4,6,0,0,234.64,356.65999999999997,0.0,0.0,0,0,0,0,0.39682056485709455,0.6031794351429055,0.0,0.0,2.5,6.0,1.0
2018-01-01,54965bbe3e4f07ae045b90b0b8541f52,7,43,0,2,1192.9,8081.819999999999,0.0,175.0,0,0,0,0,0.12623654457486572,0.8552443881935126,0.0,0.01851906723162168,4.232558139534884,20.0,1.0
2018-01-01,54a1852d1b8f10312c55e906355666ee,9,36,0,3,797.5600000000001,3242.4900000000002,0.0,159.07,0,0,0,0,0.18993503400712533,0.7721832193411954,0.0,0.0378817466516794,2.6666666666666665,8.0,1.0
