dtReference,idVendedor,mediaNota,minNota,maxNota,pctAvaliacao
2018-01-01,0d4c8269e7f0401201794deef160edd6,3.6666666666666665,1.0,5.0,1.0
2018-01-01,0d83f8e03188682112cc0d93523705cc,4.5,4.0,5.0,1.0
2018-01-01,0d85bbda9889ce1f7e63778d24f346eb,4.242424242424242,1.0,5.0,1.0
2018-01-01,0db783cfcd3b73998abc6e10e59a102f,4.27027027027027,1.0,5.0,1.0
2018-01-01,0dd184061fb0eaa7ca37932c68ab91c5,4.5,4.0,5.0,1.0
2018-01-01,0df3984f9dfb3d49ac6366acbd3bbb85,4.3,1.0,5.0,1.0
2018-01-01,0e44d110fa6a54e121cb2c095a77762f,4.2,1.0,5.0,1.0
2018-01-01,0e982cff76cc0579f632cea8a0e38c9d,3.5,2.0,5.0,1.0
2018-01-01,0ea22c1cfbdc755f86b9b54b39c16043,4.257142857142857,1.0,5.0,1.0
2018-01-01,0eaa7e33d73809f1f925f7d07c506cbd,5.0,5.0,5.0,1.0
2018-01-01,0ebd97a106433a45a4aebe57c1799778,4.0,1.0,5.0,1.0
2018-01-01,0ed6ce5d87fd9c69eaacaeb778d67235,4.444444444444445,3.0,5.0,1.0
2018-01-01,0ef83d7d83ed97cd2a0049ac8be5f88a,4.6,2.0,5.0,1.0
2018-01-01,0ff83046c3fa22efee8ecf291888b191,5.0,5.0,5.0,1.0
2018-01-01,10076e5788b8ee532724bcd460baf762,4.333333333333333,3.0,5.0,1.0
2018-01-01,10089e9f2fd0c668a8fd4e52e1698888,5.0,5.0,5.0,1.0
2018-01-01,1025f0e2d44d7041d6cf58b6550e0bfa,3.9535864978902953,1.0,5.0,0.9916317991631799
2018-01-01,1099a00e0ee3a50935e6c2447ca090c5,4.5,4.0,5.0,1.0
2018-01-01,10ff823eda2b032e2c93d17a7d294736,3.25,1.0,5.0,1.0
2018-01-01,1127b7f2594683f2510f1c2c834a486b,4.145161290322581,1.0,5.0,1.0
2018-01-01,11305281b50fff20ae8bb473f8e11876,4.833333333333333,4.0,5.0,1.0
2018-01-01,113e3a788b935f48aad63e1c41dac1bd,4.0,1.0,5.0,0.9411764705882353
2018-01-01,116ccb1a1604bc88e4d234a8c23f33de,4.352941176470588,1.0,5.0,1.0
2018-01-01,119c7f1a00ef43fad0e57604e76a747c,5.0,5.0,5.0,1.0
2018-01-01,119d1aef1b4144adba89163f6cd9f5d4,4.666666666666667,4.0,5.0,1.0
2018-01-01,11bfa66332777660bd0640ee84d47006,4.086956521739131,1.0,5.0,1.0
2018-01-01,11d4c477d09821164bca4f70a2eae031,5.0,5.0,5.0,1.0
2018-01-01,11eac105f3f90a9b87b19c89d91e24f3,1.0,1.0,1.0,1.0
2018-01-01,1284de4ae8aa26997e748c851557cf0e,1.5,1.0,2.0,1.0
2018-01-01,128639473a139ac0f3e5f5ade55873a5,4.185365853658537,1.0,5.0,0.9903381642512077
2018-01-01,128f9bfbe4c7d5185033914b1de3d39a,4.625,4.0,5.0,1.0
2018-01-01,12a8eb0f8d1cd3270695bf2a99f55966,3.5,2.0,5.0,1.0
2018-01-01,12b9676b00f60f3b700e83af21824c0e,4.641791044776119,1.0,5.0,1.0
2018-01-01,12c2ed9cded6138cf0c75f525f565fc7,4.333333333333333,3.0,5.0,1.0
2018-01-01,13074f016982ff2bd6c58ced8682f000,4.285714285714286,3.0,5.0,1.0
2018-01-01,1336efc61c316ddf92c899eb817f7cae,3.64,1.0,5.0,1.0
2018-01-01,134a288e7de827ec5ec62e3ec9c3a295,4.833333333333333,4.0,5.0,1.0
2018-01-01,1354d51653f645349064725ed204e85e,3.4285714285714284,1.0,5.0,1.0
2018-01-01,139157dd4daa45c25b0807ffff348363,4.0,4.0,4.0,1.0
2018-01-01,13d058e4eeac2ce8217660b2f8a05812,4.090909090909091,1.0,5.0,1.0
2018-01-01,13f57c12a00ed4610db646b913a7f5c6,4.75,4.0,5.0,1.0
2018-01-01,13fa2a6c6b9d0f43cb588d7c82117a12,4.125,1.0,5.0,1.0
2018-01-01,1430239a858e7682bbc43b20758af153,4.25,3.0,5.0,1.0
2018-01-01,1464afc72f696af775557a821c2e253f,4.285714285714286,1.0,5.0,1.0
2018-01-01,14d7985702e72162bbf13b6beb74ab2b,4.615384615384615,3.0,5.0,1.0
2018-01-01,14ee35374a7876217954b5fa08e50463,4.0,3.0,5.0,1.0
2018-01-01,152ee17e4c8aaf53dac99f3462e4999b,4.333333333333333,3.0,5.0,1.0
2018-01-01,1554a68530182680ad5c8b042c3ab563,4.477611940298507,1.0,5.0,0.9852941176470589
2018-01-01,157c3e4b42f81ac4a44e8b1ca2fe9876,3.8,1.0,5.0,1.0
2018-01-01,1588ac4010787100dddef64568f0ae35,5.0,5.0,5.0,1.0
2018-01-01,15aac934c58d886785ac1b17953ea898,4.090909090909091,1.0,5.0,1.0
2018-01-01,15b3b1b81484422eb41df68ac87f1f50,1.0,1.0,1.0,1.0
2018-01-01,15cd6eefe58588619aaed41dfa6621b1,4.571428571428571,2.0,5.0,1.0
2018-01-01,16090f2ca825584b5a147ab24aa30c86,4.271186440677966,1.0,5.0,1.0
2018-01-01,160e4f13fd3a64b1b86807be88b5ffb0,5.0,5.0,5.0,1.0
2018-01-01,165fc07beebdcb6190fba8a06db2a449,3.696969696969697,1.0,5.0,1.0
2018-01-01,1660ad786c27fd935378b6192a90b417,5.0,5.0,5.0,1.0
2018-01-01,166e8f1381e09651983c38b1f6f91c11,5.0,5.0,5.0,1.0
2018-01-01,167fd940acebc789debd6eb418c46e38,3.0,1.0,5.0,1.0
2018-01-01,17306570e772e7718c92a562d33f5f1d,3.8181818181818183,1.0,5.0,1.0
2018-01-01,1746c1ae87ac63d530c7c943d0ac42e2,5.0,5.0,5.0,1.0
2018-01-01,1771297ac436903d1dd6b0e9279aa505,4.6,3.0,5.0,1.0
2018-01-01,1782ce2db72c3dda627d5e7c898104e1,4.0,3.0,5.0,1.0
2018-01-01,17908cf9b444ee34047cadd5c0f4a516,4.666666666666667,4.0,5.0,1.0
2018-01-01,17998cf586426bf0f2c3726cb0a4b211,5.0,5.0,5.0,1.0
2018-01-01,17a053fcb14bd219540cbde0df490be0,4.21875,1.0,5.0,0.9411764705882353
2018-01-01,17ca9b9e9b9ef8fdb529001b49ebb50f,3.975,1.0,5.0,1.0
2018-01-01,17e34d8224d27a541263c4c64b11a56b,4.211538461538462,1.0,5.0,1.0
2018-01-01,17eea220a40cc0d2c0c5346379682398,3.75,1.0,5.0,1.0
2018-01-01,17f51e7198701186712e53a39c564617,4.15,1.0,5.0,1.0
2018-01-01,180c3376aff0e43dd5788709df48a843,4.25,2.0,5.0,1.0
2018-01-01,1835b56ce799e6a4dc4eddc053f04066,3.4558823529411766,1.0,5.0,1.0
2018-01-01,1838dd9b8977065acf51d95e0053ea7a,4.842105263157895,4.0,5.0,1.0
2018-01-01,184a67a8f9f63234d3a92340bbdb727f,4.0,3.0,5.0,1.0
2018-01-01,18a349e75d307f4b4cc646a691ed4216,2.88,1.0,5.0,1.0
2018-01-01,1900267e848ceeba8fa32d80c1a5f5a8,3.911504424778761,1.0,5.0,0.9912280701754386
2018-01-01,191d55f7edb8524d525ed01b20fe32e8,3.0,1.0,5.0,1.0
2018-01-01,1976a05ecf2996d6ffb7b5430e635fe7,4.0,1.0,5.0,1.0
2018-01-01,1987cd4be10fe09ee50454f9c354d1c6,4.818181818181818,3.0,5.0,1.0
2018-01-01,198c7ea11960a9844b544d9bcdca860c,4.25,1.0,5.0,1.0
2018-01-01,19a7c9f66ffa6452ff4b4c0cca71da27,5.0,5.0,5.0,1.0
2018-01-01,19e0f40a907ec568c34bfac15de4f4a1,5.0,5.0,5.0,1.0
2018-01-01,1a3df491d1c4f1589fc2b934ada68bf2,4.118279569892473,1.0,5.0,1.0
2018-01-01,1a6245add4353f18ed55138808906979,3.0,1.0,5.0,1.0
2018-01-01,1acde099eb406aa220b1169b188b42da,4.222222222222222,1.0,5.0,1.0
2018-01-01,1b0b0f4f95e962d6f32fe90c759d0479,5.0,5.0,5.0,1.0
2018-01-01,1b1ae47a313a825a7ccceb8e2e30fa9d,4.571428571428571,2.0,5.0,1.0
2018-01-01,1b4c3a6f53068f0b6944d2d005c9fc89,4.44,1.0,5.0,1.0
2018-01-01,1b7e5006cb25dd23ce8686691013b121,4.0,2.0,5.0,1.0
2018-01-01,1b8356dabde1d35e17cef975c3f82730,4.423076923076923,1.0,5.0,1.0
2018-01-01,1b8b75e227c9a9c100d0c210fb6176ce,2.4444444444444446,1.0,5.0,1.0
2018-01-01,1b938a7ec6ac5061a66a3766e0e75f90,4.466666666666667,1.0,5.0,1.0
2018-01-01,1bb2bdb95f4841f1bba2c0d2cd83d3c9,4.5625,3.0,5.0,1.0
2018-01-01,1bb3812d5f0747a3ab7348f199001a10,4.666666666666667,4.0,5.0,1.0
2018-01-01,1c129092bf23f28a5930387c980c0dfc,4.317647058823529,1.0,5.0,0.9883720930232558
2018-01-01,1c5e4e49b9079480255b49d50aac1aa9,4.6,4.0,5.0,1.0
2018-01-01,1c68394e931a64f90ea236c5ea590300,4.28,1.0,5.0,1.0
2018-01-01,1ca7077d890b907f89be8c954a02686a,3.0377358490566038,1.0,5.0,1.0
2018-01-01,1caf283236cd69af44cbc09a0a1e7d32,4.555555555555555,1.0,5.0,1.0
2018-01-01,1ce3ae5a399804d1a87e706f8a813c3e,4.214285714285714,1.0,5.0,1.0
2018-01-01,1d0997ff06b524ce9289ffd75114ecd3,1.0,1.0,1.0,1.0
2018-01-01,1d139e3a3b14025640d8df1b230aace0,3.5,3.0,4.0,1.0
2018-01-01,1d29dfba02015238dfbe2449a5eaa361,5.0,5.0,5.0,1.0
2018-01-01,1d4587203296c8f4ad134dc286fa6db0,4.0,4.0,4.0,1.0
2018-01-01,1d8dbc4f32378d715c717c1c1fc57bae,4.3,1.0,5.0,0.975609756097561
2018-01-01,1da366cade6d8276e7d8beea7af5d4bf,3.7,1.0,5.0,0.9090909090909091
2018-01-01,1da3aeb70d7989d1e6d9b0e887f97c23,4.216494845360825,1.0,5.0,0.9797979797979798
2018-01-01,1dcfa3835714681d4ba4a93bc1e0fd41,4.2727272727272725,1.0,5.0,0.9166666666666666
2018-01-01,1dd33b8119b3cb1056ed5dc88cd0aaf4,3.2,1.0,4.0,1.0
2018-01-01,1dfe5347016252a7884b694d4f10f5c4,3.533333333333333,1.0,5.0,0.9375
2018-01-01,1e47defeeadeca0e9a18fa5a9311e735,5.0,5.0,5.0,1.0
2018-01-01,1e8b33f18b4f7598d87f5cbee2282cc2,4.375,3.0,5.0,1.0
2018-01-01,1eade46fba20122dc4aefb379f8c636b,4.615384615384615,2.0,5.0,1.0
2018-01-01,1f1bb1f0859883505541bdd6606193e5,3.875,1.0,5.0,1.0
2018-01-01,1f50f920176fa81dab994f9023523100,4.138705416116248,1.0,5.0,0.9960526315789474
2018-01-01,1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,5.0,5.0,5.0,1.0
2018-01-01,1f867308a0ce13133a4e639ff4de0c02,4.5,4.0,5.0,1.0
2018-01-01,1f9ab4708f3056ede07124aad39a2554,4.15,3.0,5.0,1.0
2018-01-01,1fdc574883ef3b33ad41562d93f3a74a,4.0,3.0,5.0,1.0
2018-01-01,1fe61aa5494bd3ae92a2c13e067c810f,4.0,4.0,4.0,1.0
2018-01-01,2009a095de2a2a41626f6c6d7722678d,4.2,1.0,5.0,1.0
2018-01-01,2059c39f76271d4ca3f15b5ffaccc8b8,4.0,4.0,4.0,1.0
2018-01-01,2063dd1b9f568df1c16741ea7d3e6adb,5.0,5.0,5.0,1.0
2018-01-01,2089a6d640999f9b9141ac719b2af596,3.6666666666666665,1.0,5.0,1.0
2018-01-01,20b54c376b794ed028df09a3cd88e8dc,3.0,1.0,5.0,1.0
2018-01-01,20cb7c2fde3e5bf10f0bbe7394e1c6a9,3.8461538461538463,1.0,5.0,1.0
2018-01-01,20d53aad4fe5ee93a64f8839609d3586,1.0,1.0,1.0,1.0
2018-01-01,20d83f3ef0e6925fd74bfd59170babf7,4.444444444444445,1.0,5.0,1.0
2018-01-01,2138ccb85b11a4ec1e37afbd1c8eda1f,3.855421686746988,1.0,5.0,1.0
2018-01-01,213b25e6f54661939f11710a6fddb871,3.2,1.0,5.0,0.8333333333333334
2018-01-01,2156f2671501a81034d7d07f217609d0,3.9,1.0,5.0,1.0
2018-01-01,218d46b86c1881d022bce9c68a7d4b15,4.328125,1.0,5.0,1.0
2018-01-01,218f991754f360af9c2daa5e0b8e990c,5.0,5.0,5.0,1.0
2018-01-01,2199e7fe213c16213bf5d6a7eadc9a5d,4.5,3.0,5.0,1.0
2018-01-01,21e83881401b92b49fb09a16d3852291,4.125,1.0,5.0,1.0
2018-01-01,2235cf78d3e2073a88146a9cb60f0dd0,5.0,5.0,5.0,1.0
2018-01-01,229c3efbfb0ea2058de4ccdfbc3d784a,3.6666666666666665,1.0,5.0,0.975
2018-01-01,232a6014e7b10cba61c6c2b2ea6bb4b0,4.333333333333333,3.0,5.0,0.8571428571428571
2018-01-01,23613d49c3ac2bd302259e55c06c050c,3.5217391304347827,1.0,5.0,1.0
2018-01-01,236585a4ddb5fea9fa40233e2249ed91,3.7142857142857144,1.0,5.0,1.0
2018-01-01,238fac594e170b59c6d228f5a4f4f1d9,3.875,1.0,5.0,1.0
2018-01-01,23d7c96d4a1160db1c726b248601b25a,3.736842105263158,1.0,5.0,0.8636363636363636
2018-01-01,23ff42c4bf1f8f16cddb19d8b972974a,4.0,3.0,5.0,1.0
2018-01-01,244b04680fdbded0acf5aebd9c92b44a,1.0,1.0,1.0,0.5
2018-01-01,244c2f1bff6afe1f2eaf9bfe9b2aed38,3.5,1.0,5.0,1.0
2018-01-01,2528513dd95219a6013d4d05176e391a,3.707317073170732,1.0,5.0,0.9534883720930233
2018-01-01,2528744c5ef5d955adc318720a94d2e7,3.0,1.0,5.0,1.0
2018-01-01,252e76235acb79183cfca6e34f13337d,4.0,4.0,4.0,1.0
2018-01-01,253c025bab43881055aeecde5e2d8b77,4.0,4.0,4.0,1.0
2018-01-01,259f7b5e6e482c230e5bfaa670b6bb8f,4.450980392156863,1.0,5.0,1.0
2018-01-01,25c5c91f63607446a97b143d2d535d31,3.787878787878788,1.0,5.0,0.99
2018-01-01,25cf099de44674fde97473224f9d59ab,4.117647058823529,1.0,5.0,0.9444444444444444
2018-01-01,25debeafbce801fdd479539350185eee,5.0,5.0,5.0,1.0
2018-01-01,25e6ffe976bd75618accfe16cefcbd0d,4.386363636363637,1.0,5.0,1.0
2018-01-01,262237171f48e85819065498cac80d7b,4.0,4.0,4.0,1.0
2018-01-01,26785a546900236d66f2e4197c211158,4.75,4.0,5.0,1.0
2018-01-01,26bad72add1f86e08a776ce4ffdaf1ca,4.0,4.0,4.0,1.0
2018-01-01,26d8a1c7c75d513045798992ead43aa2,4.615384615384615,3.0,5.0,1.0
2018-01-01,270297ead4c65a6cd2593960d2af6b21,4.666666666666667,4.0,5.0,1.0
2018-01-01,2709af9587499e95e803a6498a5a56e9,3.0,1.0,5.0,0.875
2018-01-01,270d3ef21830ad0ecf3a6c53d08a533a,1.0,1.0,1.0,1.0
2018-01-01,272f092de69afedd4d2969440b37f18f,3.533333333333333,1.0,5.0,1.0
2018-01-01,2745f798279e0ed033addcc1474776d7,3.8823529411764706,1.0,5.0,1.0
2018-01-01,27a56ff04b34c2ba34ce6ba4d3b9d616,4.5,3.0,5.0,1.0
2018-01-01,282c7480173bb9c01dd41cc739fec010,4.0,1.0,5.0,0.8
2018-01-01,282f23a9769b2690c5dda22e316f9941,4.542857142857143,3.0,5.0,1.0
2018-01-01,28d162ab86bb49d719c32f0ee6186eaa,4.0,4.0,4.0,1.0
2018-01-01,28ea411b354f14b1a494be4e79f0ce02,5.0,5.0,5.0,1.0
2018-01-01,28fb0829fd777877cdc350d25cb5bd5b,5.0,5.0,5.0,1.0
2018-01-01,293dee954235e4e4e43f129313625ebe,5.0,5.0,5.0,1.0
2018-01-01,2953ce3a88f5e3c3b696d77fc9e4c8eb,5.0,5.0,5.0,1.0
2018-01-01,29fe9f200d3fa0c668d2aa1ec7e08dfb,4.666666666666667,4.0,5.0,1.0
2018-01-01,2a1348e9addc1af5aaa619b1a3679d6b,3.3333333333333335,1.0,5.0,1.0
2018-01-01,2a261b5b644fa05f4f2700eb93544f2c,4.75,4.0,5.0,1.0
2018-01-01,2a50b7ee5aebecc6fd0ff9784a4747d6,1.0,1.0,1.0,1.0
2018-01-01,2a5b78b41cd05baeac8df54c6606b92c,4.5,1.0,5.0,1.0
2018-01-01,2a61c271b1ac763450d846849783e922,3.375,1.0,5.0,1.0
2018-01-01,2a6fbeaa7ab9e5d59a35841a8da71ce4,4.0,3.0,5.0,1.0
2018-01-01,2a7c6c0b0d5efde2bf75ec1e1cec2d41,3.3333333333333335,1.0,5.0,1.0
2018-01-01,2a7dc43cecabf23403078e2188437d1d,4.0476190476190474,1.0,5.0,1.0
2018-01-01,2a84855fd20af891be03bc5924d2b453,5.0,5.0,5.0,1.0
2018-01-01,2aa3443d7bf9d9bb11133f420d75e083,4.5,4.0,5.0,1.0
2018-01-01,2addf05f476d0637864454e93ba673d5,5.0,5.0,5.0,1.0
2018-01-01,2b03ac196f5ed62ac483960fe0fa3b65,3.75,1.0,5.0,1.0
2018-01-01,2b1a40c1daabc6ca280c4b815c101841,3.5,1.0,5.0,1.0
2018-01-01,2b2fed75b8e5ea3a052fc4c0825da485,5.0,5.0,5.0,1.0
2018-01-01,2b3e4a2a3ea8e01938cabda2a3e5cc79,4.461538461538462,1.0,5.0,1.0
2018-01-01,2b5ed0c9139dae8883a200dfcb272ece,4.0,3.0,5.0,1.0
2018-01-01,2bd05d410a8fd26dc4184a15f4f2f588,5.0,5.0,5.0,1.0
2018-01-01,2be17df1c49978426251562096c3cc09,3.75,1.0,5.0,1.0
2018-01-01,2bf6a2c1e71bbd29a4ad64e6d3c3629f,4.454545454545454,1.0,5.0,1.0
2018-01-01,2c3d56f92f360fb89d849b84e8f50eae,2.25,1.0,5.0,1.0
2018-01-01,2c4c47cb51acd5ea5db5e0ae0e26542a,4.5,4.0,5.0,1.0
2018-01-01,2c54051840f19eca309a5423cf22df36,5.0,5.0,5.0,1.0
2018-01-01,2c9e548be18521d1c43cde1c582c6de8,4.185185185185185,1.0,5.0,1.0
2018-01-01,2d2c62bef4c8ba0dd74e0e228e808539,5.0,5.0,5.0,1.0
2018-01-01,2d50d6282f8aa2257819a77bfaa0efe0,4.041666666666667,1.0,5.0,1.0
2018-01-01,2dee2ce60de9709b1a24083217181a1f,4.391304347826087,1.0,5.0,1.0
2018-01-01,2e13c71026e1a39ba5cc1b86dcb679aa,5.0,5.0,5.0,1.0
2018-01-01,2e1a7d075abe038c1b2743005fe42ff1,3.875,1.0,5.0,1.0
2018-01-01,2e1c9f22be269ef4643f826c9e650a52,4.296296296296297,1.0,5.0,0.9759036144578314
2018-01-01,2e3be8a987a30d7544dbbda6861cc14e,3.5,1.0,5.0,1.0
2018-01-01,2e90cb1677d35cfe24eef47d441b7c87,4.111111111111111,1.0,5.0,1.0
2018-01-01,2ec6e37d992a95eaddb3369dcbcc76d9,1.5,1.0,2.0,1.0
2018-01-01,2ee0a0689f2f6a72f35a7cb6033f6e7e,4.0,3.0,5.0,1.0
2018-01-01,2f09f7d37a97956d11cc1a7cadd5262b,2.5,1.0,5.0,1.0
