timestamp,Open,High,Low,Close,Volume
2025-07-06 09:00:00,-1.7365635653760634,-1.769107002134941,-1.746399676475169,-1.781738080024601,-0.7438545577499797
2025-07-06 10:00:00,-1.772179752707567,-1.7566367201437951,-1.7505576648424226,-1.749307154295756,-0.7139573831086568
2025-07-06 11:00:00,-1.7398529073373832,-1.763854924831523,-1.7155034155270514,-1.729727086448678,-0.9112183695756663
2025-07-06 12:00:00,-1.7203393563855498,-1.7289703371119776,-1.6931194612869362,-1.6936001582559836,-0.7339832237635792
2025-07-06 13:00:00,-1.6843263377016706,-1.5262279074239784,-1.658974406729778,-1.5695148152636573,0.35017671422905683
2025-07-06 14:00:00,-1.5606479974852776,-1.5438618250022897,-1.5607743610580087,-1.5324443247981274,-0.20505648238478405
2025-07-06 15:00:00,-1.5237013929030314,-1.5550077489860117,-1.548185870138381,-1.5387178632267973,-0.3049455233500038
2025-07-06 16:00:00,-1.529952060158673,-1.5650969078473667,-1.5383366498013387,-1.5500106926726862,-0.6825790192434622
2025-07-06 17:00:00,-1.5412101426873661,-1.5626046656381911,-1.5338584565963607,-1.5356731488683493,-0.8257829695696416
2025-07-06 18:00:00,-1.5269173325332743,-1.5713626632831803,-1.6414870155191124,-1.6404384789814783,-0.5085622327286367
2025-07-06 19:00:00,-1.6313390299566002,-1.6387257704930287,-1.6318995684800635,-1.6233001661867923,-0.7670031774442039
2025-07-06 20:00:00,-1.6142615188673346,-1.5913187428471143,-1.5783365446395314,-1.5940704480714043,-0.8479306651905822
2025-07-06 21:00:00,-1.5851230872532382,-1.3962934198359407,-1.548277023340361,-1.4691566113760974,0.16646736999194134
2025-07-06 22:00:00,-1.460623558457935,-1.43559555789532,-1.4224411966374586,-1.4644434027547049,-0.3487417831561281
2025-07-06 23:00:00,-1.4559235154462642,-1.4919510730366088,-1.4753381009250601,-1.4701715161622477,-0.6028837571185611
2025-07-07 00:00:00,-1.461630546687376,-1.4897196205035483,-1.5168315059187751,-1.5578008348520869,-0.661589853282153
2025-07-07 01:00:00,-1.5489747330214363,-1.5348521086264373,-1.5449394137909316,-1.5126801472392757,-0.5932090993232557
2025-07-07 02:00:00,-1.504002042300664,-1.441650413853922,-1.4656197672370146,-1.4331930805526032,-0.3936925139175095
2025-07-07 03:00:00,-1.424773401196131,-1.3962934198359407,-1.3848907519447846,-1.4274511589166778,-0.5531628296192435
2025-07-07 04:00:00,-1.4190549008407847,-1.4535446908212921,-1.4400033802189813,-1.4874571167263522,-0.7650005116099422
2025-07-07 05:00:00,-1.4788617439073337,-1.509306059048289,-1.4618591133399303,-1.498674000916131,-0.763850723775117
2025-07-07 06:00:00,-1.4900418364592567,-1.5153790568974042,-1.5240255970904446,-1.5689785957281175,-0.5208093806119106
2025-07-07 07:00:00,-1.5601158305849792,-1.5411836284153577,-1.5507381597938268,-1.5030258942281702,-0.515893055649447
2025-07-07 08:00:00,-1.4943817492840907,-1.5351106305662428,-1.5026934105654823,-1.5143900661873708,-0.7242376501445891
2025-07-07 09:00:00,-1.505706352675323,-1.5523794425979864,-1.5259187789777242,-1.551819570590858,-0.652883679659234
2025-07-07 10:00:00,-1.5430153812672514,-1.57786653103197,-1.5495227837674246,-1.5943765304672277,0.3991594035437035
2025-07-07 11:00:00,-1.5854281656917708,-1.6001629144720395,-1.5700018698123135,-1.5994694653691544,-0.5104047358441239
2025-07-07 12:00:00,-1.5905066894730515,-1.6362153863933369,-1.632801751453509,-1.6673967435278658,0.2843997752303509
2025-07-07 13:00:00,-1.6582088707758968,-1.6520940760645497,-1.6993202162831802,-1.6236729883531353,0.04157497063569081
2025-07-07 14:00:00,-1.6146308243455578,-1.6321379965006158,-1.7108265550869906,-1.6958670090821923,-0.24225058307521888
2025-07-07 15:00:00,-1.6865880470279322,-1.640880119991408,-1.6516611152170586,-1.6798839847288838,-0.49726727473205545
2025-07-07 16:00:00,-1.6706574473617202,-1.6698821997122206,-1.7257265977183731,-1.7525336769945785,-0.08683720256905433
2025-07-07 17:00:00,-1.7430688469676228,-1.701530727711568,-1.7479890143558505,-1.7603031068314088,-0.47087787623069194
2025-07-07 18:00:00,-1.7508104990732338,-1.759131230089287,-1.8175926644833134,-1.741574546401281,-0.30698715571966956
2025-07-07 19:00:00,-1.7321456625744627,-1.7104383959532876,-1.7014798459916327,-1.7341756373593977,-0.5750863598755057
2025-07-07 20:00:00,-1.724773315947075,-1.749946898017249,-1.7349798163501595,-1.7732598277974434,-0.710840699559441
2025-07-07 21:00:00,-1.7637270155196614,-1.7335058097401443,-1.7505576648424226,-1.7087984149628614,-0.616469905769162
2025-07-07 22:00:00,-1.6994793314230527,-1.7409893395766196,-1.7101113530406846,-1.7427942732417792,-0.7073178482318054
2025-07-07 23:00:00,-1.7333613886829,-1.7137765038076187,-1.6993202162831802,-1.686707550921476,-0.8015369089200876
2025-07-08 00:00:00,-1.677458632100426,-1.6627524367407418,-1.6585934330907346,-1.67818096989498,-0.42965434438532
2025-07-08 01:00:00,-1.668960018455599,-1.7137765038076187,-1.7763540210028244,-1.8151033625406943,-0.5510836282167788
2025-07-08 02:00:00,-1.8054333025075797,-1.7942811429575798,-1.8371391831540957,-1.801025873704238,0.5828527508361054
2025-07-08 03:00:00,-1.791401988157944,-1.781808593230121,-1.7769897561550971,-1.7698837159578031,-0.7662004013998653
2025-07-08 04:00:00,-1.760361977404423,-1.7774454685618233,-1.762246310050193,-1.7427919718703797,-0.8116303417513566
2025-07-08 05:00:00,-1.7333613886829,-1.7318299526040368,-1.7061520319085175,-1.6986746821867325,-0.7505936126527731
2025-07-08 06:00:00,-1.689386510900182,-1.6929019910364802,-1.6722033073248577,-1.6782431069227044,-0.6515913762927861
2025-07-08 07:00:00,-1.6690242454952897,-1.6686485511573588,-1.6533205709454177,-1.6356930511605259,-0.43919677464690426
2025-07-08 08:00:00,-1.6266114610707736,-1.6627524367407418,-1.6424967125256609,-1.6868410304625119,-0.678306303698845
2025-07-08 09:00:00,-1.6775939676483453,-1.6709208229440713,-1.6502564210019286,-1.6390576561431796,-0.8264322730672515
2025-07-08 10:00:00,-1.6299650300717807,-1.5777123249626137,-1.6058648116375585,-1.5555685045968377,-0.3390475157232042
2025-07-08 11:00:00,-1.5467474310378682,-1.553901093664738,-1.5270336527557908,-1.5731509820711782,-0.35701163862527474
2025-07-08 12:00:00,-1.5642745314049722,-1.5665573300336368,-1.5428195175294925,-1.5287759387910465,-0.6989897733988121
2025-07-08 13:00:00,-1.5200450392863363,-1.5059248642039897,-1.556270457975549,-1.5091176243164657,-0.15922349633516095
2025-07-08 14:00:00,-1.500453498357736,-1.5385235737189389,-1.645383230588369,-1.660688245905132,-0.1500878731351032
2025-07-08 15:00:00,-1.6515246710023412,-1.6620585094286329,-1.6530798330017233,-1.685462508995609,-0.39828009869269576
2025-07-08 16:00:00,-1.6762176739406813,-1.6541463774287959,-1.6812485096752021,-1.6461044553613002,-0.5326123159383983
2025-07-08 17:00:00,-1.6369887156265626,-1.5323575986809455,-1.6011225078729991,-1.519153904979501,0.6063482485173751
2025-07-08 18:00:00,-1.5104522721439189,-1.5215722447711653,-1.4911379892682968,-1.4831236343854906,0.0022586879041598196
2025-07-08 19:00:00,-1.4745447693109588,-1.5215722447711653,-1.5317923173514765,-1.5695815550341736,-0.622581140060137
2025-07-08 20:00:00,-1.5607191059935064,-1.5688681533376885,-1.556443415333154,-1.6021091383617025,-0.8008567116946754
2025-07-08 21:00:00,-1.5931399981003813,-1.561747461311468,-1.557969647150925,-1.542420769804838,-0.7859894396984675
2025-07-08 22:00:00,-1.5336474087637513,-1.5610263211635875,-1.5126080742270231,-1.5361817519471241,-0.8105960114189915
2025-07-08 23:00:00,-1.5274265612051103,-1.5609310762383966,-1.5114417806939928,-1.5348078332230166,-0.8580816335014445
2025-07-09 00:00:00,-1.5260548551431359,-1.564654699266121,-1.5219828304614507,-1.530801145620552,-0.8298392208809573
2025-07-09 01:00:00,-1.522065897213756,-1.5241937479502452,-1.5350434482221051,-1.5675379372334937,-0.7116367556976358
2025-07-09 02:00:00,-1.5586776036604693,-1.5918403221993542,-1.5635790749650926,-1.6064840453877114,-0.6255533010261164
2025-07-09 03:00:00,-1.5974982615079845,-1.630913418891012,-1.6224780670138517,-1.6605938896778476,-0.5086750438963763
2025-07-09 04:00:00,-1.65143062426565,-1.6539082651158166,-1.62796361996379,-1.619813588520089,-0.7190756174634599
2025-07-09 05:00:00,-1.6107863772554805,-1.5681424777171824,-1.5894759333738333,-1.568150102025137,-0.453420006080845
2025-07-09 06:00:00,-1.5592900543603794,-1.5867832702189475,-1.54791708505562,-1.5539023117052926,-0.7122611568881868
2025-07-09 07:00:00,-1.5450889971201338,-1.5830868600269907,-1.5460145541219819,-1.582812139196475,-0.7808425714073085
2025-07-09 08:00:00,-1.5739039997129283,-1.5918403221993542,-1.5509228034593785,-1.596673299121597,-0.652917918473059
2025-07-09 09:00:00,-1.5877219885378777,-1.6018705199165442,-1.5745221337258994,-1.571540022093163,-0.5419781702591226
2025-07-09 10:00:00,-1.5626688554126973,-1.5777123249626137,-1.5383366498013387,-1.5400963846937001,-0.8016929534662915
2025-07-09 11:00:00,-1.531328353866337,-1.5285024469470037,-1.4934635645495864,-1.503672579590773,-0.2610629305903919
2025-07-09 12:00:00,-1.4950240196810014,-1.441648146117609,-1.4717550789087603,-1.4409602090180342,0.32557979122332764
2025-07-09 13:00:00,-1.4325196409474352,-1.380557597552516,-1.4400033802189813,-1.4747374370142219,1.0437552203566967
2025-07-09 14:00:00,-1.4661860788597445,-1.4505059241604183,-1.5862505123806863,-1.5400296449231838,0.6311646835014488
2025-07-09 15:00:00,-1.5312618330038015,-1.5061221572633139,-1.5129726870349434,-1.5006692899174725,-0.047215922327483784
2025-07-09 16:00:00,-1.492030580866831,-1.4472517225497106,-1.4589889561083482,-1.4230233203485316,-0.5357575739557738
2025-07-09 17:00:00,-1.414636998039184,-1.4534811942044947,-1.4589889561083482,-1.4784196312496853,-0.5907720629186393
2025-07-09 18:00:00,-1.4698516077678259,-1.4235107910775708,-1.4379699626363462,-1.393616396635561,-0.20686706594608884
2025-07-09 19:00:00,-1.3853265297116295,-0.8747616900593528,-1.3532255319338098,-0.884205536501752,6.602304824255704
2025-07-09 20:00:00,-0.8775911365487007,-0.8855243666059908,-1.1056160391700989,-1.1224043802224928,1.4555639437066823
2025-07-09 21:00:00,-1.1150063887664634,-1.0379910822107614,-1.0768700588840783,-1.098610501347207,-0.013851603191092788
2025-07-09 22:00:00,-1.0912905543605638,-1.0099051679608368,-1.0450903130552298,-0.9688568806036627,-0.1727959078324947
2025-07-09 23:00:00,-0.9619625284742082,-0.983338637041351,-0.9488979750886138,-1.0029586019668482,-0.12658296461182203
2025-07-10 00:00:00,-0.9959501015849744,-1.0290924849142968,-1.0221150316330345,-1.075988020513077,-0.4404773925128456
2025-07-10 01:00:00,-1.0687422757833316,-1.0207562862237274,-1.0306834326191763,-1.0131490745134932,-0.33355313016189303
2025-07-10 02:00:00,-1.0061117367932289,-0.9697322191568506,-0.9675773697097914,-1.0075797557323554,-0.30519117160047343
2025-07-10 03:00:00,-1.0005583916828025,-1.0513389781554565,-1.0058313301408244,-1.0396608730088337,-0.5662966334372602
2025-07-10 04:00:00,-1.0325319883346873,-1.0593599614983684,-1.0139509769018331,-1.022287820331636,-0.6043536325181512
2025-07-10 05:00:00,-1.015218213492273,-1.0642174526831347,-1.0264763617585506,-1.03698437807393,-0.3292129479489572
2025-07-10 06:00:00,-1.029866566187512,-1.0319838487147532,-0.9825031222186557,-1.0031081911076658,-0.450406455250476
2025-07-10 07:00:00,-0.9961037877156632,-1.0034171743662441,-0.9689610285706189,-1.003876849154318,-0.29220193496684
2025-07-10 08:00:00,-0.9968699245462622,-1.0110140910184235,-0.9786139189341663,-1.0031104924790617,-0.4424058866396939
2025-07-10 09:00:00,-0.9961014938928183,-1.0429801021017449,-0.9975948203003538,-1.0472899191904335,-0.6120306644088027
2025-07-10 10:00:00,-1.0401360110695337,-1.0791958510376563,-1.0329435645759675,-1.036438953052803,-0.5092916250191583
2025-07-10 11:00:00,-1.0293229301729858,-1.0620404258216165,-1.010349256792819,-1.0522079498661734,-0.49798083361540224
2025-07-10 12:00:00,-1.0450402043145082,-1.09695222637693,-1.0605185768057785,-1.0869563565919649,-0.5069376508172516
2025-07-10 13:00:00,-1.0796746354678781,-1.0924190214850762,-1.1194993730101623,-1.1028335178610054,-0.22950277245014178
2025-07-10 14:00:00,-1.0950937126394094,-1.0290924849142968,-1.0862401405953266,-0.9998333396094979,0.04615400685770747
2025-07-10 15:00:00,-0.992839677805654,-1.0088710802016154,-1.0097626041339218,-0.9628203834289005,-0.16210055278874838
2025-07-10 16:00:00,-0.9559458311488706,-0.7102170108457718,-0.9273016780040668,-0.6785826049078787,2.5983827303812186
2025-07-10 17:00:00,-0.6726426528947377,-0.4691906567034182,-0.6413073381603263,-0.43018638452629815,3.0607339804455878
2025-07-10 18:00:00,-0.42505659017733766,-0.47537250589560837,-0.5385402833431872,-0.49987651317524207,0.9100793387227764
2025-07-10 19:00:00,-0.49451813360314995,-0.49373436683074207,-0.512173635355011,-0.5270764217183326,0.3684835226103577
2025-07-10 20:00:00,-0.5216334134669783,-0.5164117299715761,-0.4718488611559144,-0.4830396800335841,-0.2138256030931288
2025-07-10 21:00:00,-0.4777388194838756,0.22921997009905024,-0.4451152630982265,0.2067641770669836,8.348490267233114
2025-07-10 22:00:00,0.20980246511683778,0.14575593505920953,0.1192492692851696,0.09580585652408344,2.348994658871028
2025-07-10 23:00:00,0.09920809041463736,0.05505555344113116,0.08322739367185814,0.09617867869042306,0.8807081008065405
2025-07-11 00:00:00,0.09958198353855052,0.054785692819754706,-0.015793030817735188,-0.00033393359247316923,0.5090797479424612
2025-07-11 01:00:00,0.0033859348413643633,0.05026155887315895,0.05253681174359452,0.08641395985225471,0.13026102116938443
2025-07-11 02:00:00,0.08984699937967543,0.21379936316328302,0.09654511020732662,0.2486606433523682,0.9730529469638389
2025-07-11 03:00:00,0.25156151003021554,0.2478154078745342,0.25720613458985253,0.29678922338127195,0.8586796255381595
2025-07-11 04:00:00,0.29952993338800304,0.24305316161495905,0.2828575805317229,0.305180023495336,-0.036593579361329565
2025-07-11 05:00:00,0.30789550530775533,0.5775941581411727,0.38059251114723613,0.5220175379075922,2.881582763412789
2025-07-11 06:00:00,0.5240240815136448,0.5766371734166292,0.5404752274205459,0.47321925880211274,1.1911422676561787
2025-07-11 07:00:00,0.4753812742391013,0.5105984242142046,0.5092283772340429,0.44526910318354773,3.613881492136899
2025-07-11 08:00:00,0.447525089595978,0.516088613830602,0.5228662986072391,0.5460415539225947,0.44926635397005893
2025-07-11 09:00:00,0.547964710558462,0.6832162447059206,0.6062738156807321,0.6623942890204495,1.2130954874092748
2025-07-11 10:00:00,0.6639403936576308,0.5925906983862074,0.6209938891697425,0.550418762320003,0.9535281704610424
2025-07-11 11:00:00,0.5523298554346032,0.5110088844870565,0.5360204068314618,0.5131664635140986,0.1635115181787044
2025-07-11 12:00:00,0.5151997450246711,0.5447165170595922,0.5731314463453582,0.5261001707661637,0.2420165540955261
2025-07-11 13:00:00,0.5280887355969466,0.5288287564431211,0.46363307815121735,0.5516615028744706,1.1372135044140381
2025-07-11 14:00:00,0.5535662259486548,0.5245336638642498,0.49040640965592186,0.5215089348288207,0.558936218327425
2025-07-11 15:00:00,0.5235125590189605,0.476856775596959,0.33536649939551033,0.3015967882299489,0.9115749341171202
2025-07-11 16:00:00,0.3043217293135203,0.3574377812973251,0.3073684428180447,0.41454809640279455,0.34594397617917527
2025-07-11 17:00:00,0.41690255460045017,0.4282591863861508,0.45815219972445853,0.4713022164282741,0.11376409759808581
2025-07-11 18:00:00,0.47347510745398363,0.4257306603959491,0.4698385076706409,0.4837319233443596,-0.43121880395058754
2025-07-11 19:00:00,0.4858640446458094,0.5173925622112,0.4994235648671966,0.5791928088987532,-0.0877056463687839
2025-07-11 20:00:00,0.5810095224794782,0.5106029596868338,0.5537906066944264,0.4769313708657405,-0.5099090981648795
2025-07-11 21:00:00,0.4790835043127178,0.4587171528206046,0.5098267162008869,0.4666971722625487,-0.6228073124764291
2025-07-11 22:00:00,0.46888287411607993,0.41016718607239355,0.4340316601235388,0.46575360998970977,-0.28643494719523943
2025-07-11 23:00:00,0.46794011292632987,0.4127342635799376,0.5017631637180211,0.4454486101525263,-0.7336609358755637
2025-07-12 00:00:00,0.44770400777797403,0.40586982575720615,0.4327064328024421,0.4179080986426564,-0.4550640043582115
2025-07-12 01:00:00,0.42025382977861253,0.4173264296159565,0.4950785955728068,0.4724091760703098,-0.559914462045483
2025-07-12 02:00:00,0.47457384859727075,0.4406705072331284,0.5296724043550947,0.4620944294682192,-0.5642526074727071
2025-07-12 03:00:00,0.4642929346010178,0.4513810258445467,0.5399493435629678,0.502237250748962,-0.6890899987476928
2025-07-12 04:00:00,0.5043063803285079,0.4579370515285627,0.5369179152817277,0.47278429960804874,-0.6943716368379504
2025-07-12 05:00:00,0.4749477417211839,0.42216351117389683,0.518072575087713,0.48273542952938686,-0.7001008920392131
2025-07-12 06:00:00,0.48486852553059645,0.4817482828264385,0.553979924883154,0.5190924948617976,-0.5791657591820997
2025-07-12 07:00:00,0.5211063388533965,0.4983526481181542,0.5459467568009493,0.49247253191079365,-0.459891483835908
2025-07-12 08:00:00,0.4945736899924778,0.48592772085329267,0.5690482503489618,0.5379614389471492,-0.4040266294048853
2025-07-12 09:00:00,0.5399156861914735,0.531282447134961,0.6056684649291173,0.5906927617703857,-0.4847563407985435
2025-07-12 10:00:00,0.5924740490643198,0.5219371057846217,0.6031348733663857,0.5719457903690837,-0.5026811106219363
2025-07-12 11:00:00,0.5737862743370895,0.5100110805088578,0.5457995093208263,0.5104255301800745,-0.5935730446825425
2025-07-12 12:00:00,0.5124678020149569,0.4544492730775013,0.47208461605789726,0.452884341136765,0.29381192554163155
2025-07-12 13:00:00,0.45511764321659,0.3887801648942734,0.45555316483722863,0.43908301686796786,0.08861606795332867
2025-07-12 14:00:00,0.4413592937856414,0.42407748062298045,0.47350333384256205,0.41364595881510635,-0.36970255305386535
2025-07-12 15:00:00,0.41600566986762155,0.3638373331756688,0.37635973040912873,0.3470304623527746,0.12529010440302785
2025-07-12 16:00:00,0.34960637994136334,0.34981138407306483,0.41043934164178525,0.36798905166675544,-0.6179492217448611
2025-07-12 17:00:00,0.37049851842370585,0.3835825132623946,0.44338304374207266,0.43411205465009073,-0.727939366938629
2025-07-12 18:00:00,0.43640463643804905,0.3747542157916662,0.4882818388713067,0.4400035654268338,-0.7982256751677823
2025-07-12 19:00:00,0.4422791167469291,0.40428467807366064,0.5024947265954532,0.4508108055079208,-0.58103634615313
2025-07-12 20:00:00,0.4530486150094039,0.3840972894056925,0.4051781658044152,0.3293904505935083,-0.8089444012125419
2025-07-12 21:00:00,0.3320265216487998,0.3851268416922849,0.39972299725513466,0.4356815899429587,-0.7308521489109406
2025-07-12 22:00:00,0.43796672979625073,0.3869977241514037,0.4726525706240801,0.4127023965422675,-0.6920450180061862
2025-07-12 23:00:00,0.4150674963235646,0.3634744953654174,0.4510305636620547,0.42067204569065003,-0.8646175896479792
2025-07-13 00:00:00,0.4230087110167858,0.36312526397304673,0.4577338298999867,0.3967607968741098,-0.795464403291733
2025-07-13 01:00:00,0.3991758916457359,0.404427545461449,0.45225996325799184,0.45136543601463497,-0.6876147860775152
2025-07-13 02:00:00,0.45360142631531314,0.4444644300865923,0.49506690926485997,0.46669947363394465,-0.8027878967573909
2025-07-13 03:00:00,0.4688851679389248,0.4461879096852937,0.5401456735364628,0.4974457955000668,-0.8334562698309965
2025-07-13 04:00:00,0.4995283473400668,0.46148832659641476,0.559640772452285,0.526355622991249,-0.7078769236090922
2025-07-13 05:00:00,0.5283456437557095,0.46432753246164815,0.5634808932433989,0.4989163718228549,-0.8148335663927461
2025-07-13 06:00:00,0.5009963939615772,0.48115867138477547,0.5732179250241589,0.5284935970192136,-0.7610496974100669
2025-07-13 07:00:00,0.5304766051797414,0.4983526481181542,0.5988553473964944,0.5539214495864879,-0.5804916769463151
2025-07-13 08:00:00,0.5558187599835334,0.48750606532789614,0.5765087893418043,0.5301666940249533,-0.7922582795757903
2025-07-13 09:00:00,0.5321442143888621,0.4635542343785449,0.5609052309720628,0.49412261520256034,-0.8135341417098316
2025-07-13 10:00:00,0.4962183609731361,0.4508866593280748,0.5724816876235508,0.4961547261462572,-0.8918061217666787
2025-07-13 11:00:00,0.49824610036909384,0.5055799237511404,0.5745454896068469,0.5707237621571865,-0.6380228896963859
2025-07-13 12:00:00,0.572568254405804,0.630364382169893,0.6309997060332633,0.6535961461690897,-0.013274598152723392
2025-07-13 13:00:00,0.6551688150941166,0.6560079444095487,0.6696299655801635,0.6945375433246489,0.05691620415371505
2025-07-13 14:00:00,0.6959736297035131,0.7979682376711704,0.7159988982490257,0.7306529646603568,1.7830048653785344
2025-07-13 15:00:00,0.7319728854503161,0.7408212825562683,0.7579854654380697,0.7088589775292075,-0.1964043356178963
2025-07-13 16:00:00,0.7102480892748356,0.7088212554282372,0.7549844215574909,0.6756662978678981,-0.3195880799007209
2025-07-13 17:00:00,0.677164282365436,0.6775128878760021,0.7228610982750242,0.7151555296718503,-0.5201101684308397
2025-07-13 18:00:00,0.7165262824046327,0.7286299321317571,0.7718150422615815,0.7826156294369377,-0.5697700518270025
2025-07-13 19:00:00,0.7837651114925634,0.8233668843889046,0.8432020229816329,0.7753317889649127,-0.14436953034779934
2025-07-13 20:00:00,0.7765074560074812,0.7960111812321153,0.826504626188127,0.8035281913229759,-0.6071247761147305
2025-07-13 21:00:00,0.8046090796951396,0.7316596278473727,0.7503122356406059,0.7034806725740311,-0.41265469155240847
2025-07-13 22:00:00,0.7048874252834848,0.6615956466874501,0.690401209323707,0.6738252007501663,-0.16937116416114728
2025-07-13 23:00:00,0.6753315179113953,0.7576025312804856,0.7237936656491308,0.8042278082277124,-0.4969366464295563
2025-07-14 00:00:00,0.8053086956631995,0.8194074167845136,0.8475797139382719,0.7984191468212675,-0.23790469191547087
2025-07-14 01:00:00,0.7995167929767795,0.7666961538999614,0.8450110634516997,0.8074359199553607,-0.5192869947952862
2025-07-14 02:00:00,0.8085039908878283,0.9392482100385671,0.8600583535632053,0.933389976522187,0.9105396671606684
2025-07-14 03:00:00,0.9340449152552625,1.2779300930742958,1.0057024722348868,1.1870839538600384,3.747729691788848
2025-07-14 04:00:00,1.1869090643415534,1.2656366945156514,1.2312318547650838,1.3366178617622126,0.9592577378703337
2025-07-14 05:00:00,1.3359502037673525,1.5440534850046135,1.3647759701892872,1.581021202769711,2.982121021646734
2025-07-14 06:00:00,1.579551896201066,1.49854001718096,1.572514117502214,1.5048458095235584,0.6663707177997307
2025-07-14 07:00:00,1.5036263599949258,1.6692325295420178,1.591724070504149,1.6440902859090079,1.617445400387101
2025-07-14 08:00:00,1.6424141112986244,1.5674542560296407,1.6384693022888785,1.607719412348218,0.2265480586381434
2025-07-14 09:00:00,1.6061648288615964,1.5252244703887792,1.5422769643222627,1.468656744303143,0.34310814605243845
2025-07-14 10:00:00,1.467555995739894,1.4226502214301566,1.4815151747868818,1.4529475831460945,0.06579825496619146
